year,month,day,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024,05,06,13.8,11.1,17,25.5,0,111,7.2,18.4,1007.4,0
2024,05,07,13.3,10.1,17.9,0,0,320,7.6,22.3,1017.1,60
2024,05,08,13.1,8.6,17.8,0,0,313,12.2,31.3,1025.1,168
2024,05,09,13.7,6,21.8,0,0,59,7.2,25.9,1025.4,378
2024,05,10,16.1,7,23.5,0,0,87,7.2,23.4,1022.2,696
2024,05,11,17.7,8.2,24.8,0,0,99,7.9,29.5,1019.9,690
2024,05,12,19.9,12.7,25.5,0,0,117,13.7,38.9,1015.1,810
2024,05,13,19.2,12.6,25,0,0,137,12.2,37.1,1010.4,552
2024,05,14,20.8,14.8,26.5,0,0,122,15.8,41.4,1005.2,774
2024,05,15,16.4,11,21.7,9.4,0,157,7.9,32,1005.3,264
2024,05,16,15.7,12.3,21.5,17.5,0,128,8.3,46.4,1004.4,222
2024,05,17,15.1,12.6,18.5,0,0,313,9.7,27.7,1005.5,0
2024,05,18,14.7,11.2,19.8,2.2,0,84,8.3,33.5,1008.8,120
2024,05,19,14.6,9.8,20.2,0.1,0,257,9.4,35.3,1009.9,288
2024,05,20,15.7,9.9,22.1,0,0,109,5.4,18.4,1009.8,378
2024,05,21,15.2,9.5,20.8,21.7,0,209,8.3,42.5,1006.3,234
2024,05,22,16.2,12.3,19.9,0,0,220,10.8,40.7,1009,288
2024,05,23,15.6,9.4,22.2,12.2,0,183,8.3,35.3,1014.8,540
2024,05,24,13.9,11.1,17.2,9.8,0,210,7.6,24.1,1016.6,30
2024,05,25,15.2,9.8,20.3,0,0,199,9.4,27.7,1016.4,264
2024,05,26,16.6,8.3,23.6,3.2,0,142,12.2,58.7,1015.2,384
2024,05,27,15.3,10.1,21.4,0.5,0,289,8.6,36.4,1016.4,342
2024,05,28,14.5,9.8,19,2.6,0,225,11.2,33.5,1017.3,342
2024,05,29,15.3,13.3,20.6,21.1,0,186,14,45,1009.9,156
2024,05,30,15.4,13.2,19.2,1.3,0,318,10.8,40,1005.8,294
2024,05,31,15.4,12.2,19.7,0,0,305,12.2,30.2,1010.3,216
2024,06,01,16.1,13.7,19.1,0.2,0,300,13.3,36.4,1015.2,0
2024,06,02,14.5,12,17,0,0,331,15.1,31.3,1020.5,12
2024,06,03,12.8,8.9,15.1,0,0,335,10.4,26.6,1019.5,6
2024,06,04,16.4,11.4,22.2,2.7,0,156,7.6,32,1012.9,348
2024,06,05,14,8,16.4,2.5,0,225,9.7,27.7,1012.5,48
2024,06,06,14,6.7,20.1,0,0,263,11.9,46.8,1016.2,708
2024,06,07,14.8,6,21.8,0,0,223,7.2,29.2,1017.4,744
2024,06,08,16,7.1,22.8,0,0,248,13.7,40.7,1011.8,828
2024,06,09,14.6,8.5,20.6,0,0,293,11.5,38.2,1009.9,876
2024,06,10,11.5,6.4,15.3,1.8,0,204,14,66.6,1007.6,120
2024,06,11,13,8.9,18.1,0,0,282,14.8,40,1014.9,420
2024,06,12,11.6,6.2,17,0,0,276,10.8,38.2,1018.8,162
2024,06,13,13.8,4.8,19.4,0.3,0,164,8.6,31,1016.3,612
2024,06,14,16.1,12.2,19.9,6.3,0,150,15.8,39.6,1007.5,66
2024,06,15,16.4,13.6,20.4,0,0,203,19.4,55.4,1005.2,372
2024,06,16,15.6,13,18.6,2.7,0,175,16.6,46.8,1007.7,168
2024,06,17,16.7,13,20.7,26.9,0,159,7.9,45,1011.4,204
2024,06,18,17.8,12.5,22.6,16.1,0,112,10.4,31.3,1012.2,198
2024,06,19,16.6,12.2,21,0,0,11,9.7,24.1,1016.6,198
2024,06,20,18,10.5,23.7,0,0,99,9.7,27.7,1017.4,174
2024,06,21,18.7,12.4,24.9,0.3,0,196,10.4,44.3,1011.5,96
2024,06,22,16.3,11.2,21.9,1.8,0,217,9.4,30.2,1013.5,252
2024,06,23,18.8,13.2,24.9,0,0,337,6.8,24.1,1018.5,696
2024,06,24,20.6,11.4,27.5,0,0,90,6.8,22.3,1018.4,780
2024,06,25,22.6,12.4,29.5,0,0,107,7.6,33.5,1013.7,930
2024,06,26,23,13.6,30.8,0,0,95,5.8,27,1009.5,918
2024,06,27,24.2,16.2,30.6,2.8,0,182,10.1,37.1,1008.2,654
2024,06,28,19.5,12,24.2,0,0,290,13.7,35.3,1015,840
2024,06,29,19.9,9.4,28.2,17.8,0,91,7.2,27.7,1011.8,624
2024,06,30,17.8,14.8,22.5,16.4,0,277,10.8,40.7,1008.5,66
2024,07,01,16.2,13.5,19.8,0.3,0,283,13.3,35.6,1014.5,138
2024,07,02,14.7,12.9,15.9,11.6,0,252,9,33.5,1014.1,0
2024,07,03,13.6,11.3,16.6,4.9,0,249,8.6,29.5,1010.5,210
2024,07,04,16,11.9,20.9,0.6,0,239,13.3,51.1,1008,246
2024,07,05,16.4,10.4,20.7,0,0,216,11.9,43.9,1010.2,18
2024,07,06,18.6,12.4,24.7,2.6,0,191,17.3,51.1,1004.3,396
2024,07,07,15.8,8.6,22.1,0,0,218,11.9,34.6,1013.2,624
2024,07,08,17.6,9.6,24.3,0,0,105,6.5,20.5,1016.4,390
2024,07,09,23.3,12.7,31.3,6.7,0,132,13.7,59.8,1013.1,780
2024,07,10,20.6,17.1,25.9,15.9,0,205,7.6,35.3,1014.6,378
2024,07,11,20.1,15.6,25.3,3.1,0,302,8.6,26.6,1016.2,474
2024,07,12,16.2,12.5,23.7,4.3,0,329,12.2,63.7,1010.5,108
2024,07,13,15.2,10.8,20.4,0,0,248,11.9,37.1,1012.9,192
2024,07,14,17.7,10.3,24.1,0,0,179,7.2,25.9,1012.7,546
2024,07,15,20.3,10.6,27.8,6.1,0,116,9.4,31,1010.3,726
2024,07,16,19.1,14.3,23.4,3.9,0,213,14.4,70.9,1011.8,300
2024,07,17,19.2,14.1,25,0,0,255,10.4,31.3,1019.7,348
2024,07,18,20.8,11.8,27.8,0,0,106,7.9,22.3,1021.1,786
2024,07,19,21.8,14.2,28.1,0,0,102,5.8,15.5,1017.7,426
2024,07,20,23.8,14.9,32.5,0.4,0,122,8.3,49.3,1008.8,684
2024,07,21,22.1,18.5,27.6,2.6,0,246,11.2,40.7,1007.8,264
2024,07,22,20.5,16.6,25.1,0,0,301,10.8,32,1016.1,486
2024,07,23,19.8,16.1,24.7,3.7,0,209,14,46.8,1016.7,270
2024,07,24,18.1,12.2,23,0,0,312,11.9,30.2,1019.3,342
2024,07,25,19.3,10.3,26.3,3.1,0,137,7.6,20.5,1013.9,450
2024,07,26,20.4,17.1,25.2,6.2,0,199,8.3,24.1,1010.8,144
2024,07,27,18.8,16,22.5,48.5,0,160,7.2,27.7,1013.4,18
2024,07,28,18.2,12.4,24.3,0,0,293,7.9,20.9,1023.5,504
2024,07,29,19.8,9.6,27.2,0,0,123,9,29.2,1022.1,846
2024,07,30,23.1,14.4,31.2,0,0,99,7.9,22.3,1015.7,810
2024,07,31,20.8,15.3,25.2,0.4,0,66,6.5,21.6,1013.8,150
2024,08,01,20.1,16.5,23.3,18.3,0,168,8.6,28.4,1011,78
2024,08,02,20.2,15,25.7,0,0,354,6.5,20.5,1011.5,528
2024,08,03,19.8,14.3,25.8,2.9,0,190,8.6,34.6,1011.6,192
2024,08,04,18.4,14.8,21.6,3.2,0,285,9.7,27.7,1014,120
2024,08,05,20.6,14.6,27.3,0,0,132,6.8,22.3,1014,600
2024,08,06,22.6,14.7,29,0,0,136,8.6,34.2,1010.6,720
2024,08,07,19.3,14.7,24.8,0,0,204,9,37.1,1011.7,240
2024,08,08,19.4,15.4,24.3,0,0,242,7.9,27.7,1016,372
2024,08,09,21.9,18.1,25.8,0,0,206,13.7,40,1015.1,156
2024,08,10,20.3,13.2,27,0,0,268,8.6,25.2,1019.8,804
2024,08,11,21.6,13.2,28.6,0,0,87,6.8,24.1,1019.7,804
2024,08,12,25.2,14.8,33.3,0,0,115,10.1,29.5,1011.3,804
2024,08,13,24.4,18.7,34.7,20.6,0,117,11.5,88.2,1008.8,456
2024,08,14,21,15.9,24.4,0.2,0,220,8.3,27.7,1011.5,12
2024,08,15,21.3,14,27.8,0,0,188,6.8,25.2,1016,678
2024,08,16,21.8,15.5,27.2,0.5,0,213,8.6,31.3,1014.9,444
2024,08,17,21,18.5,24.3,10.2,0,180,7.2,20.9,1011.9,36
2024,08,18,18.4,14.5,22.4,0.4,0,333,10.8,31.3,1011.3,210
2024,08,19,18.4,12.6,23.5,0,0,358,7.2,24.1,1017.1,696
2024,08,20,20.3,12.7,26.9,1.1,0,151,9.7,44.3,1011.6,456
2024,08,21,16.9,12.3,21.4,0,0,264,15.1,42.5,1016.3,468
2024,08,22,18.4,11.1,25.1,0,0,167,12.6,35.6,1012.4,690
2024,08,23,20.9,14.6,26.5,0,0,178,18.7,50.8,1009.1,360
2024,08,24,24.3,17.2,32.2,15.9,0,174,17.3,85.3,1007.9,654
2024,08,25,16.9,11,21.6,0,0,246,13.3,46.8,1019.6,486
2024,08,26,15.6,8.1,22.6,0,0,133,6.5,18.4,1022.2,546
2024,08,27,18.3,9.1,26.4,0,0,114,8.6,25.9,1020.3,756
2024,08,28,22,11.8,30.8,0,0,142,10.4,33.5,1015.1,762
2024,08,29,23.5,16.2,31.7,0,0,92,11.2,35.3,1015.8,636
2024,08,30,19.1,15.6,22.4,2.7,0,347,11.5,25.9,1020.1,120
2024,08,31,21.3,14.1,28.3,0,0,46,9.4,21.6,1019.7,624
2024,09,01,23.9,15.4,31.4,0,0,119,9.7,29.5,1014.7,726
2024,09,02,22,16.1,30.4,1,0,130,6.5,58,1011.8,528
2024,09,03,21.7,15.9,28.6,7.9,0,153,7.6,27.7,1013.5,372
2024,09,04,18,17,19.2,36.1,0,316,9.7,25.2,1015,0
2024,09,05,22,15.5,30.7,0,0,20,8.6,29.5,1008,570
2024,09,06,20,14.6,24.3,0,0,147,7.6,25.2,1009.7,84
2024,09,07,20.6,12.8,28.4,0.2,0,124,9.4,30.2,1010.5,570
2024,09,08,19.4,12.2,23.9,5.1,0,182,9,33.5,1008.2,282
2024,09,09,15.4,11,18.2,13.7,0,198,10.8,42.1,1004.9,42
2024,09,10,15.3,12.1,19.9,8.8,0,234,15.8,42.5,1010.2,126
2024,09,11,12.2,7.7,16.8,1.4,0,260,16.2,56.9,1006.4,294
2024,09,12,9.8,5.5,14.8,9.6,0,195,9,34.6,1012.9,198
2024,09,13,10,4.2,15.2,1.5,0,14,8.6,29.2,1022.7,198
2024,09,14,9.9,5,17,0,0,342,8.6,33.8,1029.2,360
2024,09,15,12.1,4.2,18.5,0,0,29,7.9,26.6,1026.4,510
2024,09,16,16,13,20.6,0,0,339,10.1,35.3,1023.7,108
2024,09,17,15.9,11.7,21.8,0,0,3,12.2,43.9,1025.7,438
2024,09,18,17.9,8.8,25.4,0,0,90,13.3,51.8,1024.5,642
2024,09,19,19.5,14.2,24.8,0,0,76,16.6,45,1021.6,642
2024,09,20,18,11.5,24.2,0,0,103,12.2,33.8,1019.9,666
2024,09,21,16.7,9.1,24.3,0,0,130,7.6,22.3,1018.9,666
2024,09,22,17,9.7,24.7,0.2,0,117,6.8,18.4,1014.1,564
2024,09,23,17.2,10.7,22.3,0.1,0,149,10.4,35.3,1008.3,150
2024,09,24,14.9,10.8,19.6,11,0,167,11.2,45,1004,36
2024,09,25,14.9,13.7,17.6,18.5,0,172,11.2,25.9,1003.4,0
2024,09,26,15.8,12.1,19.6,5.2,0,167,14.4,47.5,992.7,0
2024,09,27,13.9,10.2,18.2,4.6,0,205,20.2,63,999.7,276
2024,09,28,10.7,6.5,15.7,0.4,0,287,13,45,1019.1,324
2024,09,29,9.7,3.2,14.6,0,0,117,10.1,27.7,1025.4,306
2024,09,30,12.5,9,15.1,1.7,0,132,18.7,42.5,1012,102
2024,10,01,13.2,9.4,15.6,1.3,0,195,11.2,40.7,1007.6,0
2024,10,02,11.2,7.7,15.1,0,0,45,8.3,25.9,1009.9,96
2024,10,03,9.9,5.6,14.9,0,0,14,11.2,31.3,1017.3,180
2024,10,04,9.4,3.8,15.9,0,0,350,7.9,24.1,1020,174
2024,10,05,8.5,1,16.5,0,0,116,6.5,16.6,1017.9,558
2024,10,06,10.2,6,15.1,0.1,0,125,15.5,41.4,1008.2,378
2024,10,07,15.9,11.7,20.4,3.3,0,142,12.6,32.8,1002.3,204
2024,10,08,16.4,12.9,19.5,2,0,161,13,29.5,999.7,0
2024,10,09,14.1,13.1,15.6,22.5,0,132,15.5,33.5,990.3,0
2024,10,10,12.6,8.9,15.7,9.3,0,286,16.6,59.8,997.6,102
2024,10,11,9,3.7,13.7,0,0,272,6.8,18.4,1015.6,396
2024,10,12,8.4,2.2,12.5,1.5,0,126,11.5,29.5,1011.7,24
2024,10,13,9.5,4.7,12.4,0,0,250,15.5,61.2,1015.6,102
2024,10,14,7.9,3.9,11,4.2,0,102,7.6,27.7,1017.8,66
2024,10,15,10.1,6.6,12.7,0.1,0,118,14.8,40,1019.1,60
2024,10,16,15,12.3,19.1,2.8,0,124,21.6,44.3,1012.4,264
2024,10,17,16.8,12.9,21.2,0,0,126,12.6,37.1,1011.8,72
2024,10,18,14.1,8.9,18.5,3.5,0,129,5.8,16.6,1013.1,168
2024,10,19,14.1,10.3,17.8,1.9,0,147,9,27,1015.5,156
2024,10,20,14.4,10,17.8,0.7,0,142,13.3,33.5,1019.5,120
2024,10,21,15.7,13,18.4,0.5,0,164,11.5,32.8,1021.6,12
2024,10,22,12.1,7.5,16.2,0,0,282,10.1,49.3,1028.2,294
2024,10,23,9.9,5.1,16.1,0,0,113,6.8,16.6,1033.6,546
2024,10,24,10.4,4.1,14,0,0,125,11.5,32.8,1025,12
2024,10,25,14.6,11,20.1,0,0,121,13.3,33.5,1018.4,396
2024,10,26,13.3,10.8,17.8,0,0,122,12.6,30.2,1016.9,528
2024,10,27,13.5,11.6,15.5,0,0,139,5.4,18.4,1020.6,0
2024,10,28,13.7,7.9,17.4,0,0,158,6.8,25.9,1024.1,24
2024,10,29,13.1,7.2,17.3,1.3,0,106,6.5,16.6,1025.1,12
2024,10,30,12.9,11.6,14.1,0,0,307,5,12.2,1027.3,0
2024,10,31,12.2,8,16.8,0,0,133,6.8,25.2,1026.8,354
2024,11,01,8.8,5,10.3,0.5,0,175,4.7,16.6,1024.9,0
2024,11,02,10.3,4.4,12.8,0,0,341,4.7,13,1029.4,0
2024,11,03,7.7,3.4,13.6,0,0,123,9.4,25.9,1029.5,510
2024,11,04,7,0.8,14.8,0,0,139,8.3,23.4,1027,510
2024,11,05,5.8,2,9,0.1,0,121,13.3,37.1,1024.2,246
2024,11,06,6.9,5.1,8.3,0.1,0,83,5.8,13,1029.9,0
2024,11,07,5.7,3.4,7.5,0,0,109,10.4,22.3,1032.1,0
2024,11,08,5.6,4.9,7.1,0,0,120,13,27.7,1027.5,0
2024,11,09,8.3,7.1,9.5,0,0,125,10.8,27.7,1024.9,0
2024,11,10,8.1,6.3,10,0,0,134,6.8,22.3,1027.5,0
2024,11,11,8.8,7.8,11.9,6.4,0,243,8.6,27.7,1027.5,96
2024,11,12,8.3,6.1,10.4,0,0,42,9.7,31.3,1029.3,30
2024,11,13,7.1,4.8,8.6,2.9,0,332,7.6,23.4,1031,0
2024,11,14,8.8,7.9,10.2,0.6,0,301,9,20.5,1027.3,0
2024,11,15,7.9,6.6,8.9,0,0,264,5.4,14.8,1026.7,0
2024,11,16,6.5,5.7,7.6,2.3,0,204,10.4,25.9,1019.4,0
2024,11,17,6.6,4.3,8.7,5.3,0,236,14.4,64.8,1011.6,12
2024,11,18,5.6,4.1,7.3,7.6,0,216,9.4,56.2,1009.8,54
2024,11,19,6.8,2.2,12.3,10.4,0,219,16.9,56.9,994.7,0
2024,11,20,2.3,0.1,4.1,6.3,0,261,16.9,55.1,1001.2,0
2024,11,21,0.4,-3,2.5,0,0,222,10.1,37.1,999.2,24
2024,11,22,1.4,-2.8,4.9,1.6,0,230,14.8,61.2,1004.3,42
2024,11,23,3.4,-0.7,9.9,2.8,0,156,14.4,41.4,1016,0
2024,11,24,14.6,9.1,18.3,0,0,201,24.1,54.4,1009.9,24
2024,11,25,14.1,7.9,18.3,2.1,0,192,20.9,61.2,1006.9,6
2024,11,26,8.1,4.8,11.6,0,0,189,10.1,32,1017.8,156
2024,11,27,8.7,5,12.3,2.7,0,166,19.4,73.4,1015.6,12
2024,11,28,7.1,4.9,8.9,0.1,0,289,17.3,48.2,1024.1,72
2024,11,29,3.3,-1.7,7.5,0,0,112,10.1,30.2,1031.9,402
2024,11,30,3.8,1.4,7.4,0,0,124,16.6,35.6,1028.9,426
2024,12,01,2.7,1.4,4.9,0,0,127,21.2,44.3,1022.2,414
2024,12,02,7.7,4.4,11.2,2.7,0,161,13.3,37.8,1014.7,72
2024,12,03,5.2,0.3,8,0.2,0,249,11.5,42.1,1018.1,78
2024,12,04,3.2,-0.2,5,1.1,0,163,5.8,16.6,1025.6,0
2024,12,05,3.9,1.5,6.3,15.5,0,145,15.8,42.1,1017.3,0
2024,12,06,7.3,4,9,0.3,0,260,25.2,69.1,1009.3,6
2024,12,07,7.1,3.6,10.4,6.4,0,161,16.9,49.3,1000.3,24
2024,12,08,5.5,3.4,7.7,0,0,95,14.4,35.3,1006.8,54
2024,12,09,4.9,2.9,6.5,0.6,0,12,14,38.2,1022.4,30
2024,12,10,5.5,4.5,6.4,0,0,19,11.5,25.9,1027.1,0
2024,12,11,3.3,2.2,4.6,0,0,56,7.2,21.6,1030.2,0
2024,12,12,1.5,0.2,2.3,0,0,113,6.8,20.9,1031.1,0
2024,12,13,0.6,-1.8,1.5,0,0,131,14.4,31.3,1027.4,0
2024,12,14,2.1,-2.4,4.6,0.2,0,222,12.6,37.1,1020.6,0
2024,12,15,6.4,2.9,9.1,1,0,237,11.9,38.9,1026.5,12
2024,12,16,10.1,8.8,11,1.1,0,253,18.7,49.3,1030.5,0
2024,12,17,7.9,5.6,9.3,0.7,0,196,10.4,29.5,1027.6,0
2024,12,18,9.6,5.4,12.7,0,0,172,18.7,50,1015.1,48
2024,12,19,9.2,3.7,14.9,8.6,0,237,22,55.4,1002.6,0
2024,12,20,4.1,1.1,6.1,0.1,0,249,14.4,42.1,1018.7,18
2024,12,21,7.4,5,9.2,3.7,0,210,17.3,49.3,1013.1,0
2024,12,22,4.7,1.3,9.5,7.9,0,257,16.2,54.4,1001.3,24
2024,12,23,4,1.5,7,1.1,0,280,14.8,55.4,1013.3,36
2024,12,24,4.2,2.1,5.5,2.9,0,185,7.2,18.4,1026.9,0
2024,12,25,6,4.6,7.8,0,0,131,9,20.5,1034.1,0
2024,12,26,5,-0.2,8.4,0,0,119,11.2,23.4,1036.1,300
2024,12,27,2.3,-2.5,7.6,0,0,126,8.6,18.4,1033.3,360
2024,12,28,0.6,-4.1,5.8,0,0,131,6.5,16.6,1029.7,402
2024,12,29,-0.7,-3.9,0.6,0,0,156,6.8,18.4,1030.3,0
2024,12,30,0.2,-0.6,1.5,0,0,163,12.6,27,1030.7,0
2024,12,31,0.4,-1.7,2.8,0,0,156,12.6,35.6,1027.1,48
